word_count,lead_paragraph,headline,abstract,locations,section,snippet,source,subjects,url,desk,date,type,id
784,a two week strike at french oil company total has shone spotlight on refineries already threatened with closures by exposing difficult truth france can function without most of them,analysis french refinery strikes reveal sector vulnerability,,[],Business Day,a two week strike at french oil company total has shone spotlight on refineries already threatened with closures by exposing difficult truth france can function without most of them,Reuters,[],http://www.nytimes.com/reuters/2014/01/15/business/15reuters-total-refineries-analysis.html,,2014-01-15,News,52d6a75c798810799bd557a9
899,syria central bank has bought hundreds of millions of dollars from the domestic currency market it now tightly controls helping to build up depleted reserves for an economy crippled by civil war bankers and dealers say,syria builds dollar reserves thanks partly to assad enemies,,[],Business Day,syria central bank has bought hundreds of millions of dollars from the domestic currency market it now tightly controls helping to build up depleted reserves for an economy crippled by civil war bankers and dealers say,Reuters,[],http://www.nytimes.com/reuters/2014/01/15/business/15reuters-syria-crisis-currency.html,,2014-01-15,News,52d6d68579881055c1bef85b
999,russia move towards flexible rouble exchange rate may well prove boon for the struggling economy but foreign stock and bond investors should brace for short term losses as the currency finds new level,russia rouble float may hurt investors now but help in long run,,[],Business Day,russia move towards flexible rouble exchange rate may well prove boon for the struggling economy but foreign stock and bond investors should brace for short term losses as the currency finds new level,Reuters,[],http://www.nytimes.com/reuters/2014/01/15/business/15reuters-russia-rouble.html,,2014-01-15,News,52d6da0079881055c1bef86d
192,oil prices rose wednesday sending us crude above barrel for the first time in two weeks,oil jumps above barrel as supplies fall,,[],Business Day,oil prices rose wednesday sending us crude above barrel for the first time in two weeks,AP,[],http://www.nytimes.com/aponline/2014/01/15/business/ap-us-commodities-review.html,,2014-01-15,News,52d709f779881055c1bef92a
1230, ,business highlights,,[],Business Day, ,AP,[],http://www.nytimes.com/aponline/2014/01/15/business/ap-us-business-highlights.html,,2014-01-15,News,52d70fb779881055c1bef940
943,a senate hearing comes as concerns grow that the huge commodities holdings of investment banks allow them to manipulate prices for essentials like oil and electricity,lawmakers seek curbs on trading commodities,senate hearing presses federal reserve to act more forcefully and quickly to limit banks involvement in commodities business which has been blamed for inflating prices on items like electricity and canned beverages concerns grow that huge commodities holdings of investment banks pose risk to financial system,[],Business Day,a senate hearing comes as concerns grow that the huge commodities holdings of investment banks allow them to manipulate prices for essentials like oil and electricity,The New York Times,"[u'Futures and Options Trading', u'Commodities', u'Regulation and Deregulation of Industry', u'Banking and Financial Institutions', u'Law and Legislation']",http://www.nytimes.com/2014/01/16/business/lawmakers-to-press-for-tighter-rules-on-physical-commodities.html,Business,2014-01-16,News,52d6e01579881055c1bef887
1014,spain housing market collapse hit the valley hard with prices returning to levels but also opened up market once exclusive to the very rich,house hunting in the spanish pyrenees,,[u'Pyrenees Mountains'],Great Homes & Destinations,spain housing market collapse hit the valley hard with prices returning to levels but also opened up market once exclusive to the very rich,The New York Times,[u'Real Estate and Housing (Residential)'],http://www.nytimes.com/2014/01/16/greathomesanddestinations/house-hunting-in-the-spanish-pyrenees.html,RealEstate,2014-01-16,News,52d6e49b79881055c1bef898
211,the price of oil was steady friday after an opec report forecast higher global demand for oil this year,oil price steady near ,,[],Business Day,the price of oil was steady friday after an opec report forecast higher global demand for oil this year,AP,[],http://www.nytimes.com/aponline/2014/01/16/business/ap-oil-prices.html,,2014-01-16,News,52d7a11879881055c1befae5
319,soybeans are closing lower for the first day in six thursday after rally driven by stronger demand from china petered out,soybeans edge lower as five day rally fades,,[],Business Day,soybeans are closing lower for the first day in six thursday after rally driven by stronger demand from china petered out,AP,[],http://www.nytimes.com/aponline/2014/01/16/business/ap-us-commodities-review.html,,2014-01-16,News,52d844fe7988103af4511427
571,royal dutch shell plc issued profit warning for the fourth quarter on friday saying results will be worse than most analysts expected due to mix of lower production higher costs and worse performance by its refining division,shell issues profit warning amid output cost woes,,[],World,royal dutch shell plc issued profit warning for the fourth quarter on friday saying results will be worse than most analysts expected due to mix of lower production higher costs and worse performance by its refining division,AP,[],http://www.nytimes.com/aponline/2014/01/17/world/europe/ap-eu-netherlands-shell-profit-warning.html,,2014-01-17,News,52d8e1177988103af451163d
629,iran has about billion in foreign exchange assets around the world of which it will be able to access billion under last year nuclear agreement with six world powers senior us administration official said on friday,iran has billion abroad can draw billion us official,,[],Business Day,iran has about billion in foreign exchange assets around the world of which it will be able to access billion under last year nuclear agreement with six world powers senior us administration official said on friday,Reuters,[],http://www.nytimes.com/reuters/2014/01/17/business/17reuters-iran-assets-usa.html,,2014-01-17,News,52d916587988103af45116c3
613,investors weren t impressed with the earnings news from big us companies friday,us stocks are mostly lower as earnings fall short,,[],U.S.,investors weren t impressed with the earnings news from big us companies friday,AP,[],http://www.nytimes.com/aponline/2014/01/17/us/ap-us-wall-street.html,,2014-01-17,News,52d93af67988103af451172f
131,chc group ltd shares fell friday after the helicopter operator initial public offering raised million below its initial expectations,chc group falls after ipo prices below estimates,,[],Business Day,chc group ltd shares fell friday after the helicopter operator initial public offering raised million below its initial expectations,AP,[],http://www.nytimes.com/aponline/2014/01/17/business/ap-us-chc-group-ipo.html,,2014-01-17,News,52d94d547988103af451176b
119,shares of rsp permian are rising in their first day of trading on the new york stock exchange,rsp permian climbs in st day on the nyse,,[],Business Day,shares of rsp permian are rising in their first day of trading on the new york stock exchange,AP,[],http://www.nytimes.com/aponline/2014/01/17/business/ap-us-rsp-permian-ipo.html,,2014-01-17,News,52d9545e7988103af4511793
236,energy prices mostly rose friday as crude oil closed out the week with percent gain wheat and corn futures fell while metals prices ended broadly higher,oil ends the week higher wheat corn prices fall,,[],U.S.,energy prices mostly rose friday as crude oil closed out the week with percent gain wheat and corn futures fell while metals prices ended broadly higher,AP,[],http://www.nytimes.com/aponline/2014/01/17/us/ap-us-commodities-review.html,,2014-01-17,News,52d9a26a7988101ca151e75e
